postal_code,province_code,municipality_code,municipality_name
16781,16,16083,Fresneda de Altarejos
16800,16,16170,Priego
16812,16,16020,Arandilla del Arroyo
16813,16,16188,Salmeroncillos
16840,16,16254,Villar de Domingo García
16841,16,16005,Albalate de las Nogueras
16842,16,16209,Torralba
16843,16,16272,Villas de la Ventosa
16850,16,16050,Cañaveras
16851,16,16038,Buciegas
16852,16,16140,Olmeda de la Cuesta
16853,16,16143,Olmedilla de Eliz
16854,16,16071,Castillo-Albaráñez
16855,16,16025,Arrancacepas
16856,16,16067,Castejón
16857,16,16045,Canalejas del Arroyo
16860,16,16242,Villaconejos de Trabaque
16870,16,16035,Beteta
16878,16,16165,Poyatos
16879,16,16035,Beteta
16890,16,16053,Cañizares
16891,16,16053,Cañizares
16892,16,16053,Cañizares
16893,16,16035,Beteta
17001,17,17079,Girona
17002,17,17079,Girona
17003,17,17079,Girona
17004,17,17079,Girona
17005,17,17079,Girona
17006,17,17079,Girona
17007,17,17079,Girona
17070,17,17070,Girona (CP 17070)
17071,17,17071,Girona (CP 17071)
17080,17,17080,Girona (CP 17080)
17100,17,17022,la Bisbal d'Empordà
17110,17,17902,Forallac
17111,17,17902,Forallac
17113,17,17902,Forallac
17114,17,17205,Ullastret
17115,17,17115,Castell D'Emporda
17116,17,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura"
17117,17,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura"
17118,17,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura"
17120,17,17130,la Pera
17121,17,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura"
17123,17,17197,Torrent
17124,17,17117,Palafrugell
17130,17,17199,Torroella de Montgrí
17131,17,17153,Rupià
17132,17,17068,Foixà
17133,17,17203,Ultramort
17134,17,17195,la Tallada d'Empordà
17136,17,17004,Albons
17137,17,17210,Ventalló
17140,17,17204,Ullà
17141,17,17018,Bellcaire d'Empordà
17142,17,17211,Verges
17143,17,17085,Jafre
17144,17,17055,Colomers
17150,17,17163,Sant Gregori
17151,17,17163,Sant Gregori
17152,17,17172,Sant Martí de Llémena
17153,17,17172,Sant Martí de Llémena
17154,17,17183,Sant Aniol de Finestres
17160,17,17008,Anglès
17161,17,17116,Osor
17162,17,17020,Bescanó
17164,17,17163,Sant Gregori
17165,17,17189,la Cellera de Ter
17166,17,17194,Susqueda
17170,17,17007,Amer
17171,17,17183,Sant Aniol de Finestres
17172,17,17133,les Planes d'Hostoles
17173,17,17133,les Planes d'Hostoles
17174,17,17161,Sant Feliu de Pallerols
17175,17,17175,Sant Miquel De Pineda
17176,17,17207,la Vall d'en Bas
17177,17,17207,la Vall d'en Bas
17178,17,17139,les Preses
17179,17,17149,Riudaura
17180,17,17215,Vilablareix
17181,17,17002,Aiguaviva
17182,17,17020,Bescanó
17183,17,17233,Vilobí d'Onyar
17184,17,17233,Vilobí d'Onyar
17185,17,17233,Vilobí d'Onyar
17190,17,17155,Salt
17199,17,17040,Caner d'Adri
17200,17,17117,Palafrugell
17210,17,17117,Palafrugell
17211,17,17117,Palafrugell
17212,17,17117,Palafrugell
17213,17,17013,Begur
17214,17,17144,Regencós
17220,17,17160,Sant Feliu de Guíxols
17230,17,17118,Palamós
17240,17,17089,Llagostera
17241,17,17142,Quart
17242,17,17142,Quart
17243,17,17090,Llambilles
17244,17,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura"
17245,17,17181,Santa Cristina d'Aro
17246,17,17181,Santa Cristina d'Aro
17248,17,17048,Castell-Platja d'Aro
17249,17,17048,Castell-Platja d'Aro
17250,17,17048,Castell-Platja d'Aro
17251,17,17034,Calonge
17252,17,17034,Calonge
17253,17,17209,Vall-llobrega
17255,17,17013,Begur
17256,17,17124,Pals
17257,17,17199,Torroella de Montgrí
17258,17,17199,Torroella de Montgrí
17300,17,17023,Blanes
17310,17,17095,Lloret de Mar
17320,17,17202,Tossa de Mar
17400,17,17027,Breda
17401,17,17009,Arbúcies
17402,17,17009,Arbúcies
17403,17,17164,Sant Hilari Sacalm
17404,17,17146,Riells i Viabrea
17405,17,17063,Espinelves
17406,17,17220,Viladrau
17410,17,17193,Sils
17411,17,17213,Vidreres
17412,17,17103,Maçanet de la Selva
17420,17,17193,Sils
17421,17,17148,Riudarenes
17430,17,17095,Lloret de Mar
17441,17,17028,Brunyola
17442,17,17442,Santa Creu D'Horta
17443,17,17443,Castanyet
17444,17,17444,Cladells
17445,17,17445,Sant Pere Cercada
17450,17,17083,Hostalric
17451,17,17159,Sant Feliu de Buixalleu
17452,17,17101,Massanes
17453,17,17453,Martorell De La Selva
17454,17,17157,Sant Andreu Salou
17455,17,17033,Caldes de Malavella
17456,17,17033,Caldes de Malavella
17457,17,17150,Riudellots de la Selva
17458,17,17073,Fornells de la Selva
17459,17,17038,Campllong
17460,17,17049,Celrà
17461,17,17079,Girona
17462,17,17173,Sant Martí Vell
17463,17,17068,Foixà
17464,17,17216,Viladasens
17465,17,17187,"Saus, Camallera i Llampaies"
17466,17,17076,Garrigoles
17467,17,17176,Sant Mori
17468,17,17016,Bàscara
17469,17,17005,el Far d'Empordà
17470,17,17178,Sant Pere Pescador
17472,17,17011,l'Armentera
17473,17,17210,Ventalló
17474,17,17198,Torroella de Fluvià
17475,17,17175,Sant Miquel de Fluvià
17476,17,17075,Garrigàs
17480,17,17152,Roses
17481,17,17169,Sant Julià de Ramis
17482,17,17169,Sant Julià de Ramis
17483,17,17016,Bàscara
17484,17,17066,Figueres
17485,17,17230,Vila-sacra
17486,17,17047,Castelló d'Empúries
17487,17,17047,Castelló d'Empúries
17488,17,17032,Cadaqués
17489,17,17140,el Port de la Selva
17490,17,17092,Llançà
17491,17,17132,Peralada
17492,17,17132,Peralada
17493,17,17129,Pedret i Marzà
17494,17,17128,Pau
17495,17,17120,Palau-saverdera
17496,17,17054,Colera
17497,17,17138,Portbou
17500,17,17147,Ripoll
17510,17,17510,Brucs
17512,17,17096,les Llosses
17513,17,17096,les Llosses
17514,17,17514,Palmerola
17515,17,17212,Vidrà
17520,17,17141,Puigcerdà
17527,17,17094,Llívia
17528,17,17082,Guils de Cerdanya
17529,17,17141,Puigcerdà
17530,17,17036,Campdevànol
17531,17,17036,Campdevànol
17532,17,08131,Montesquiu
17533,17,17533,Bruguera (Ayto Ribes Frese)
17534,17,17037,Campelles
17535,17,17134,Planoles
17536,17,17201,Toses
17537,17,17006,Alp
17538,17,17006,Alp
17539,17,17024,Bolvir
17600,17,17066,Figueres
17700,17,17026,Borrassà
17706,17,17135,Pont de Molins
17707,17,17014,la Vajol
17708,17,17041,Cantallops
17709,17,17086,la Jonquera
17710,17,17710,Centro Militar Sant Climent Sescebes
17720,17,17102,Maçanet de Cabrenys
17721,17,17102,Maçanet de Cabrenys
17722,17,17060,Darnius
17723,17,17029,Boadella i les Escaules
17730,17,17093,Llers
17731,17,17196,Terrades
17732,17,17171,Sant Llorenç de la Muga
17733,17,17003,Albanyà
17734,17,17003,Albanyà
17740,17,17221,Vilafant
17741,17,17051,Cistella
17742,17,17012,Avinyonet de Puigventós
17743,17,17228,Vilanant
17744,17,17111,Navata
17745,17,17088,Lladó
17746,17,17031,Cabanelles
17747,17,17031,Cabanelles
17750,17,17042,Capmany
17751,17,17158,Sant Climent Sescebes
17752,17,17106,Mollet de Peralada
17753,17,17064,Espolla
17754,17,17143,Rabós
17755,17,17143,Rabós
17760,17,17214,Vilabertran
17761,17,17030,Cabanes
17762,17,17100,Masarac
17763,17,17100,Masarac
17770,17,17026,Borrassà
17771,17,17182,Santa Llogaia d'Àlguema
17772,17,17115,Ordis
17773,17,17136,Pontós
17780,17,17077,Garriguella
17781,17,17227,Vilamaniscle
17800,17,17114,Olot
17810,17,17114,Olot
17811,17,17184,Santa Pau
17812,17,17114,Olot
17813,17,17208,la Vall de Bianya
17820,17,17015,Banyoles
17830,17,17162,Sant Ferriol
17831,17,17174,Sant Miquel de Campmajor
17832,17,17058,Crespià
17833,17,17071,Fontcoberta
17834,17,17035,Camós
17840,17,17186,Sarrià de Ter
17843,17,17123,Palol de Revardit
17844,17,17056,Cornellà de Terri
17845,17,17845,Ravos Del Terri
17846,17,17137,Porqueres
17850,17,17021,Beuda
17851,17,17098,Maià de Montcal
17852,17,17190,Serinyà
17853,17,17010,Argelaguer
17854,17,17035,Camós
17855,17,17109,Montagut i Oix
17856,17,17109,Montagut i Oix
17857,17,17185,Sant Joan les Fonts
17858,17,17208,la Vall de Bianya
17860,17,17167,Sant Joan de les Abadesses
17861,17,17112,Ogassa
17862,17,17170,Vallfogona de Ripollès
17863,17,17863,Sant Bernabe De Les Tenes
17864,17,17177,Sant Pau de Segúries
17866,17,17866,La Colonia Estevenell
17867,17,17039,Camprodon
17868,17,17107,Molló
17869,17,17192,Setcases
18001,18,18087,Granada
18002,18,18087,Granada
18003,18,18087,Granada
18004,18,18087,Granada
18005,18,18087,Granada
18006,18,18087,Granada
18007,18,18087,Granada
18008,18,18087,Granada
18009,18,18087,Granada
18010,18,18087,Granada
18011,18,18087,Granada
18012,18,18087,Granada
18013,18,18087,Granada
18014,18,18087,Granada
18015,18,18087,Granada
18016,18,18087,Granada
18070,18,18070,Granada (CP 18070)
18071,18,18071,Granada (CP 18071)
18080,18,18080,Granada (CP 18080)
18100,18,18021,Armilla
18101,18,18911,Vegas del Genil
18102,18,18911,Vegas del Genil
18110,18,18905,Las Gabias
18120,18,18013,Alhama de Granada
18125,18,18125,Ventas De Zafarraya
18126,18,18020,Arenas del Rey
18127,18,18106,Játar
18128,18,18013,Alhama de Granada
18129,18,18174,Santa Cruz del Comercio
18130,18,18072,Escúzar
18131,18,18185,Ventas de Huelma
18132,18,18001,Agrón
18140,18,18140,Motril
18150,18,18084,Gójar
18151,18,18145,Ogíjares
18152,18,18068,Dílar
18160,18,18094,Güejar Sierra
18170,18,18011,Alfacar
18179,18,18011,Alfacar
18180,18,18067,Diezma
18181,18,18063,Darro
18182,18,18087,Granada
18183,18,18099,Huétor de Santillán
18184,18,18024,Beas de Granada
18190,18,18047,Cenes de la Vega
18191,18,18157,Pinos Genil
18192,18,18070,Dúdar
18193,18,18134,Monachil
18194,18,18062,Churriana de la Vega
18195,18,18057,Cúllar Vega
18196,18,18134,Monachil
18197,18,18165,Pulianas
18198,18,18101,Huétor Vega
18199,18,18036,Cájar
18200,18,18127,Maracena
18210,18,18153,Peligros
18211,18,18050,Cogollos de la Vega
18212,18,18095,Güevéjar
18213,18,18111,Jun
18214,18,18144,Nívar
18220,18,18003,Albolote
18230,18,18022,Atarfe
18240,18,18158,Pinos Puente
18247,18,18132,Moclín
18248,18,18132,Moclín
18249,18,18132,Moclín
18250,18,18914,Valderrubio
18260,18,18102,Illora
18270,18,18135,Montefrío
18280,18,18012,Algarinejo
18290,18,18003,Albolote
18291,18,18158,Pinos Puente
18293,18,18102,Illora
18295,18,18012,Algarinejo
18300,18,18122,Loja
18310,18,18171,Salar
18311,18,18122,Loja
18312,18,14037,Iznájar
18313,18,18122,Loja
18314,18,18122,Loja
18320,18,18175,Santa Fe
18327,18,18115,Láchar
18328,18,18115,Láchar
18329,18,18061,Chimeneas
18330,18,18059,Chauchina
18339,18,18048,Cijuela
18340,18,18079,Fuente Vaqueros
18350,18,18102,Illora
18360,18,18122,Loja
18369,18,18188,Villanueva Mesía
18370,18,18138,Moraleda de Zafayona
18380,18,18102,Illora
18381,18,18102,Illora
18400,18,18147,Órgiva
18410,18,18043,Carataunas
18411,18,18151,Pampaneira
18412,18,18032,Bubión
18413,18,18042,Capileira
18414,18,18901,"Taha, La"
18415,18,18163,Pórtugos
18416,18,18033,Busquístar
18417,18,18180,Trevélez
18418,18,18140,Motril
18420,18,18116,Lanjarón
18430,18,18179,Torvizcón
18438,18,18016,Almegíjar
18439,18,18044,Cástaras
18440,18,18035,Cádiar
18448,18,18035,Cádiar
18449,18,18121,Lobras
18450,18,18904,Alpujarra de la Sierra
18451,18,18030,Bérchules
18452,18,18112,Juviles
18460,18,18904,Alpujarra de la Sierra
18470,18,18183,Válor
18480,18,18182,Ugíjar
18490,18,18141,Murtas
18491,18,18181,Turón
18492,18,18141,Murtas
18494,18,18903,Nevada
18500,18,18089,Guadix
18510,18,18027,Benalúa
18511,18,18907,Valle del Zalabí
18512,18,18069,Dólar
18513,18,18074,Ferreira
18514,18,18010,Aldeire
18515,18,18167,Purullena
18516,18,18025,Beas de Guadix
18517,18,18054,Cortes y Graena
18518,18,18005,Albuñán
18519,18,18167,Purullena
18520,18,18002,Alamedilla
18530,18,18152,Pedro Martínez
18538,18,18064,Dehesas de Guadix
18539,18,18187,Villanueva de las Torres
18540,18,18083,Gobernador
18550,18,18105,Iznalloz
18560,18,18088,Guadahortuna
18561,18,18136,Montejícar
18562,18,18159,Píñar
18563,18,18083,Gobernador
18564,18,18051,Colomera
18565,18,18038,Campotéjar
18566,18,18028,Benalúa de las Villas
18567,18,18105,Iznalloz
18568,18,18159,Píñar
18569,18,18132,Moclín
18570,18,18066,Deifontes
18600,18,18140,Motril
18610,18,18173,Salobreña
18611,18,18133,Molvízar
18612,18,18103,Itrabo
18613,18,18140,Motril
18614,18,18093,Gualchos
18615,18,18184,Vélez de Benaudalla
18616,18,18184,Vélez de Benaudalla
18620,18,18014,Alhendín
18630,18,18149,Otura
18640,18,18150,Padul
18650,18,18071,Dúrcal
18656,18,18119,Lecrín
18657,18,18143,Nigüelas
18658,18,18910,El Pina
18659,18,18007,Albuñuelas
18660,18,18910,El Pina
18670,18,18184,Vélez de Benaudalla
18680,18,18173,Salobreña
18690,18,18017,Almuñécar
18697,18,18017,Almuñécar
18698,18,18148,Otívar
18699,18,18109,Jete
18700,18,18006,Albuñol
18708,18,18004,Albondón
18710,18,18162,Polopos
18711,18,18170,Rubite
18713,18,18177,Sorvilán
18720,18,18140,Motril
18730,18,18140,Motril
18740,18,18093,Gualchos
18750,18,18162,Polopos
18760,18,18006,Albuñol
18770,18,18006,Albuñol
18800,18,18023,Baza
18810,18,18039,Caniles
18811,18,18194,Zújar
18812,18,18078,Freila
18813,18,18912,Cuevas del Campo
18814,18,18053,Cortes de Baza
18815,18,18053,Cortes de Baza
18816,18,18046,Castril
18817,18,18029,Benamaurel
18818,18,18045,Castilléjar
18820,18,18164,Puebla de Don Fadrique
18830,18,18098,Huéscar
18840,18,18082,Galera
18850,18,18056,Cúllar
18858,18,18146,Orce
18859,18,18056,Cúllar
18860,18,18023,Baza
18870,18,18085,Gor
18880,18,18089,Guadix
18890,18,18086,Gorafe
18891,18,18056,Cúllar
19001,19,19130,Guadalajara
19002,19,19130,Guadalajara
19003,19,19130,Guadalajara
19004,19,19130,Guadalajara
19005,19,19130,Guadalajara
19070,19,19070,Guadalajara (CP 19070)
19071,19,19071,Guadalajara (CP 19071)
19080,19,19130,Guadalajara
19100,19,19212,Pastrana
19110,19,19192,Mondéjar
19111,19,19327,Yebra
19112,19,19007,Albares
19113,19,19124,Fuentenovilla
19114,19,19176,Mazuecos
19115,19,19021,Almoguera
19116,19,19107,Driebes
19117,19,19006,Albalate de Zorita
19118,19,19022,Almonacid de Zorita
19119,19,19111,Escariche
19120,19,19245,Sacedón
19125,19,19009,Alcocer
19126,19,19247,Salmerón
19127,19,19005,Alarilla
19128,19,19211,Pareja
19129,19,19019,Alique
19130,19,19045,Auñón
19131,19,19045,Auñón
19132,19,19301,Valdeconcha
19133,19,19023,Alocén
19134,19,19215,Peñalver
19135,19,19041,Armuña de Tajuña
19139,19,19326,Yebes
19140,19,19143,Horche
19141,19,19297,Valdarachas
19142,19,19299,Valdeavellano
19143,19,19108,Durón
19144,19,19121,Fuentelencina
19145,19,19233,Renera
19150,19,19130,Guadalajara
19151,19,19082,Centenera
19152,19,19015,Aldeanueva de Guadalajara
19153,19,19043,Atanzón
19160,19,19105,Chiloeches
19161,19,19225,Pozo de Guadalajara
19162,19,19220,Pioz
19163,19,19163,Ciudad Residencial El Clavin
19170,19,19071,"Casar, El"
19171,19,19058,Cabanillas del Campo
19174,19,19126,Galápagos
19180,19,19171,Marchamalo
19182,19,19120,Fuentelahiguera de Albatages
19184,19,19288,Tortuero
19185,19,19071,"Casar, El"
19186,19,19102,"Cubillo de Uceda, El"
19187,19,19293,Uceda
19188,19,19188,Caraquiz (Urbanizacion)
19190,19,19274,Torija
19192,19,19290,Trijueque
19193,19,19130,Guadalajara
19196,19,19159,Ledanca
19197,19,19066,Cañizar
19198,19,19286,Tórtola de Henares
19200,19,19046,Azuqueca de Henares
19208,19,19024,Alovera
19209,19,19319,Villanueva de la Torre
19210,19,19331,Yunquera de Henares
19219,19,19167,Malaguilla
19220,19,19151,Humanes
19222,19,19262,Tamajón
19223,19,19060,Campillo de Ranas
19224,19,19060,Campillo de Ranas
19225,19,19182,"Mierla, La"
19226,19,19189,Mohernando
19227,19,19263,Taragudo
19229,19,19092,Cogolludo
19230,19,19092,Cogolludo
19237,19,19037,Arbancón
19238,19,19203,"Ordial, El"
19239,19,19092,Cogolludo
19240,19,19156,Jadraque
19242,19,19135,Hiendelaencina
19243,19,19129,Gascueña de Bornova
19244,19,19203,"Ordial, El"
19245,19,19250,Santiuste
19246,19,19156,Jadraque
19247,19,19113,Espinosa de Henares
19248,19,19138,Hita
19250,19,19257,Sigüenza
19260,19,19011,Alcolea del Pinar
19261,19,19162,Luzaga
19262,19,19257,Sigüenza
19263,19,19257,Sigüenza
19264,19,19257,Sigüenza
19265,19,19257,Sigüenza
19266,19,19257,Sigüenza
19267,19,19257,Sigüenza
19268,19,19257,Sigüenza
19269,19,19210,Paredes de Sigüenza
19270,19,19044,Atienza
19274,19,19044,Atienza
19275,19,19008,Albendiego
19276,19,19049,Bañuelos
19277,19,19010,Alcolea de las Peñas
19278,19,19052,"Bodera, La"
19280,19,19170,Maranchón
19281,19,19170,Maranchón
19283,19,19032,Anguita
19285,19,19089,Ciruelos del Pinar
19286,19,19175,Mazarete
19287,19,19115,Establés
19290,19,19117,Fontanar
19292,19,19098,Copernal
19294,19,19174,Matillas
19295,19,19147,Huérmeces del Cerro
19300,19,19190,Molina de Aragón
19310,19,19103,Checa
19311,19,19204,Orea
19312,19,19219,Pinilla de Molina
19313,19,19216,Peralejos de las Truchas
19314,19,19264,Taravilla
19315,19,19178,Megina
19320,19,19027,Alustante
19323,19,19272,Tordesilos
19324,19,19255,Setiles
19325,19,19271,Tordellego
19326,19,19222,"Pobo de Dueñas, El"
19327,19,19213,"Pedregal, El"
19328,19,19076,Castellar de la Muela
19332,19,19016,Algar de Mesa
19333,19,19265,Tartanedo
19334,19,19099,Corduente
19336,19,19209,Pardos
19337,19,19285,Torrubia
19338,19,19287,Tortuera
19339,19,19243,Rueda de la Sierra
19340,19,19237,Rillo de Gallo
19341,19,19099,Corduente
19342,19,19134,Herrería
19343,19,19099,Corduente
19344,19,19344,Aragoncillo
19345,19,19283,Torremocha del Pinar
19346,19,19254,Selas
19350,19,19190,Molina de Aragón
19351,19,19190,Molina de Aragón
19352,19,19227,Prados Redondos
19353,19,19227,Prados Redondos
19354,19,19227,Prados Redondos
19355,19,19277,Torrecuadrada de Molina
19356,19,19356,Otilla
19357,19,19034,Anquela del Pedregal
19360,19,19059,Campillo de Dueñas
19361,19,19332,"Yunta, La"
19362,19,19190,Molina de Aragón
19363,19,19190,Molina de Aragón
19390,19,19124,Fuentenovilla
19391,19,19079,Castilnuevo
19392,19,19099,Corduente
19400,19,19053,Brihuega
19411,19,19053,Brihuega
19412,19,19074,Caspueñas
19413,19,19053,Brihuega
19420,19,19086,Cifuentes
19429,19,19086,Cifuentes
19431,19,19064,Canredondo
19432,19,19001,Abánades
19441,19,19148,Huertahernando
19442,19,19002,Ablanque
19443,19,19090,Cobeta
19444,19,19333,Zaorejas
19445,19,19032,Anguita
19450,19,19291,Trillo
19458,19,19291,Trillo
19459,19,19054,Budia
19460,19,19317,Villanueva de Alcorón
19461,19,19040,Armallones
19462,19,19214,Peñalén
19463,19,19223,Poveda de la Sierra
19490,19,19004,Alaminos
19491,19,19154,"Inviernas, Las"
19492,19,19211,Pareja
19493,19,19217,Peralveche
19495,19,19333,Zaorejas
20001,20,20069,Donostia / San Sebastián
20002,20,20069,Donostia / San Sebastián
20003,20,20069,Donostia / San Sebastián
20004,20,20069,Donostia / San Sebastián
20005,20,20069,Donostia / San Sebastián
20006,20,20069,Donostia / San Sebastián
20007,20,20069,Donostia / San Sebastián
20008,20,20069,Donostia / San Sebastián
20009,20,20069,Donostia / San Sebastián
20010,20,20069,Donostia / San Sebastián
20011,20,20069,Donostia / San Sebastián
20012,20,20069,Donostia / San Sebastián
20013,20,20069,Donostia / San Sebastián
20014,20,20069,Donostia / San Sebastián
20015,20,20069,Donostia / San Sebastián
20016,20,20069,Donostia / San Sebastián
20017,20,20069,Donostia / San Sebastián
20018,20,20069,Donostia / San Sebastián
20070,20,20070,Donostia-San Sebastian
20071,20,20071,Donostia-San Sebastian
20080,20,20080,Donostia-San Sebastian
20100,20,20053,Lezo
20110,20,20064,Pasaia
20115,20,20903,Astigarraga
20120,20,20040,Hernani
20128,20,20040,Hernani
20130,20,20072,Urnieta
20140,20,20009,Andoain
20150,20,20002,Aduna
20159,20,20028,Zizurkil
20160,20,20902,Lasarte-Oria
20170,20,20073,Usurbil
20180,20,20063,Oiartzun
20200,20,20019,Beasain
20210,20,20049,Lazkao
20211,20,20015,Ataun
20212,20,20058,Olaberria
20213,20,20043,Idiazabal
20214,20,20057,Mutiloa
20215,20,20025,Zegama
20216,20,20062,Ormaiztegi
20217,20,20038,Gabiria
20218,20,20035,Ezkio-Itsaso
20220,20,20051,Legazpi
20230,20,20051,Legazpi
20240,20,20076,Ordizia
20247,20,20078,Zaldibia
20248,20,20012,Arama
20249,20,20047,Itsasondo
20250,20,20052,Legorreta
20259,20,20904,Baliarrain
20260,20,20005,Alegia
20267,20,20044,Ikaztegieta
20268,20,20008,Amezketa
20269,20,20001,Abaltzisketa
20270,20,20010,Anoeta
20271,20,20046,Irura
20280,20,20036,Hondarribia
20300,20,20300,Irun
20301,20,20045,Irun
20302,20,20045,Irun
20303,20,20045,Irun
20304,20,20045,Irun
20305,20,20045,Irun
20400,20,20042,Ibarra
20490,20,20054,Lizartza
20491,20,20907,Gaztelu
20492,20,20022,Berastegi
20493,20,20023,Berrobi
20494,20,20041,Hernialde
20495,20,20004,Albiztur
20496,20,20024,Bidania-Goiatz
20500,20,20055,Arrasate / Mondragón
20530,20,20068,Leintz-Gatzaga
20540,20,20034,Eskoriatza
20550,20,20013,Aretxabaleta
20560,20,20059,Oñati
20567,20,20059,Oñati
20568,20,20059,Oñati
20569,20,20059,Oñati
20570,20,20074,Bergara
20577,20,20011,Antzuola
20578,20,20074,Bergara
20579,20,20579,Ubera
